Name,Date,Close,Volume,Market_Cap 
GXChain,"Jan 02, 2018",5.84,"17,278,400","198,865,000"
GXChain,"Jan 01, 2018",4.92,"6,936,160","213,413,000"
GXChain,"Dec 31, 2017",5.23,"7,509,990","197,790,000"
GXChain,"Dec 30, 2017",4.91,"8,450,760","216,821,000"
GXChain,"Dec 29, 2017",5.31,"11,668,000","206,737,000"
GXChain,"Dec 28, 2017",5.09,"7,466,560","227,886,000"
GXChain,"Dec 27, 2017",5.68,"14,040,000","210,101,000"
GXChain,"Dec 26, 2017",5.16,"6,519,970","198,436,000"
GXChain,"Dec 25, 2017",4.90,"5,424,110","193,625,000"
GXChain,"Dec 24, 2017",4.75,"4,688,570","208,614,000"
GXChain,"Dec 23, 2017",5.05,"8,901,800","202,086,000"
MaidSafeCoin,"Aug 16, 2016",0.100826,"369,375","46,100,200"
MaidSafeCoin,"Aug 15, 2016",0.102089,"628,822","48,851,700"
MaidSafeCoin,"Aug 14, 2016",0.108158,"1,262,070","46,385,300"
Bitcoin,"Dec 13, 2014",347.38,"11,675,900","4,792,870,000"
Bitcoin,"Dec 12, 2014",352.54,"16,989,800","4,770,620,000"
Bitcoin,"Dec 11, 2014",350.51,"32,431,300","4,681,040,000"
Bitcoin,"Dec 10, 2014",346.37,"16,427,700","4,786,700,000"
ReddCoin,"Aug 15, 2016",0.000040,"2,246","1,048,980"
ReddCoin,"Aug 14, 2016",0.000037,"3,879","1,155,280"
ReddCoin,"Aug 13, 2016",0.000041,"11,349","1,109,170"
ReddCoin,"Aug 12, 2016",0.000039,"11,422","1,087,170"
MonaCoin,"Jul 28, 2016",0.044297,"1,344","1,508,740"
MonaCoin,"Jul 27, 2016",0.041305,"2,828","1,596,500"
MonaCoin,"Jul 26, 2016",0.043888,"1,293","1,606,180"
MonaCoin,"Jul 25, 2016",0.044170,"1,345","1,762,990"
MonaCoin,"Jul 24, 2016",0.048549,"2,164","1,760,110"
Aion,"Nov 15, 2017",0.825692,"94,208",-
Aion,"Nov 14, 2017",0.819130,"75,478",-
Aion,"Nov 13, 2017",0.768962,"65,938",-
Aion,"Nov 12, 2017",0.702282,"261,653",-
Aion,"Nov 11, 2017",0.675031,"55,593",-
Aion,"Nov 10, 2017",0.705463,"52,205",-
Aion,"Nov 09, 2017",0.761240,"46,635",-
Aion,"Nov 08, 2017",0.738620,"92,374",-
Loopring,"Nov 25, 2017",0.214214,"1,509,670","57,699,800"
Loopring,"Nov 24, 2017",0.201042,"1,486,680","49,237,600"
Loopring,"Nov 23, 2017",0.172331,"1,059,520","50,359,700"
Loopring,"Nov 22, 2017",0.176455,"1,508,720","48,632,600"
Loopring,"Nov 21, 2017",0.170324,"2,261,270","55,945,700"
Loopring,"Nov 20, 2017",0.197336,"5,835,710","55,385,300"
Loopring,"Nov 19, 2017",0.189565,"3,531,190","52,085,000"
Loopring,"Nov 18, 2017",0.184065,"2,643,510","43,257,000"
Loopring,"Nov 17, 2017",0.154047,"986,438","37,875,300"
Loopring,"Nov 16, 2017",0.132924,"670,416","41,427,900"
Emercoin,"Apr 07, 2016",0.262276,"18,996","10,655,100"
Emercoin,"Apr 06, 2016",0.284865,"21,658","11,155,600"
Emercoin,"Apr 05, 2016",0.297775,"14,782","11,748,900"
Emercoin,"Apr 04, 2016",0.315010,"17,971","12,046,600"
Emercoin,"Apr 03, 2016",0.322115,"12,631","12,368,800"
DigixDAO,"Mar 10, 2018",341.42,"19,341,300","758,425,000"
DigixDAO,"Mar 09, 2018",380.56,"25,798,900","657,906,000"
DigixDAO,"Mar 08, 2018",329.93,"20,584,100","824,477,000"
DigixDAO,"Mar 07, 2018",414.95,"41,197,000","959,127,000"
DigixDAO,"Mar 06, 2018",480.23,"71,034,300","992,654,000"
DigixDAO,"Mar 05, 2018",490.25,"27,392,800","976,198,000"
DigixDAO,"Mar 04, 2018",484.57,"51,848,100","995,269,000"
DigiByte,"May 17, 2014",0.000221,"6,508","322,153"
DigiByte,"May 16, 2014",0.000275,"15,070","217,162"
DigiByte,"May 15, 2014",0.000192,"3,326","237,940"
DigiByte,"May 14, 2014",0.000213,"3,134","224,822"
GXChain,"Dec 22, 2017",4.82,"7,041,970","246,299,000"
GXChain,"Dec 21, 2017",6.02,"10,766,600","272,353,000"
GXChain,"Dec 20, 2017",6.60,"17,928,900","255,694,000"
GXChain,"Dec 19, 2017",6.43,"14,981,400","304,470,000"
GXChain,"Dec 18, 2017",7.47,"26,697,800","203,295,000"
GXChain,"Dec 17, 2017",5.02,"19,239,900","177,439,000"
GXChain,"Dec 16, 2017",4.45,"20,673,400","146,862,000"
MaidSafeCoin,"Aug 13, 2016",0.103419,"3,328,370","53,289,000"
MaidSafeCoin,"Aug 12, 2016",0.117750,"5,798,800","40,308,100"
MaidSafeCoin,"Aug 11, 2016",0.089104,"255,147","39,667,700"
Bitcoin,"Dec 09, 2014",352.22,"32,915,500","4,917,110,000"
Bitcoin,"Dec 08, 2014",361.91,"18,898,700","5,093,180,000"
Bitcoin,"Dec 07, 2014",375.10,"6,491,650","5,090,240,000"
ReddCoin,"Aug 11, 2016",0.000039,"3,108","1,166,330"
ReddCoin,"Aug 10, 2016",0.000041,"4,590","994,941"
ReddCoin,"Aug 09, 2016",0.000035,"4,759","1,053,240"
MonaCoin,"Jul 23, 2016",0.048834,"1,294","1,770,590"
MonaCoin,"Jul 22, 2016",0.048878,"1,695","1,810,130"
MonaCoin,"Jul 21, 2016",0.050047,"1,449","1,766,990"
MonaCoin,"Jul 20, 2016",0.048920,"1,313","1,803,110"
Aion,"Nov 07, 2017",0.628758,"142,634",-
Aion,"Nov 06, 2017",0.578240,"31,526",-
Aion,"Nov 05, 2017",0.604929,"45,060",-
Aion,"Nov 04, 2017",0.574854,"15,315",-
Aion,"Nov 03, 2017",0.594023,"44,646",-
Aion,"Nov 02, 2017",0.560354,"42,525",-
Aion,"Nov 01, 2017",0.497287,"10,755",-
Aion,"Oct 31, 2017",0.510795,"173,262",-
Aion,"Oct 30, 2017",0.607011,"79,874",-
Loopring,"Nov 15, 2017",0.145176,"515,612","39,752,700"
Loopring,"Nov 14, 2017",0.137053,"555,592","40,930,000"
Loopring,"Nov 13, 2017",0.142889,"457,430","37,296,000"
Loopring,"Nov 12, 2017",0.130133,"810,831","46,535,400"
Loopring,"Nov 11, 2017",0.162316,"611,035","42,911,100"
Loopring,"Nov 10, 2017",0.150365,"1,037,280","47,512,900"
Loopring,"Nov 09, 2017",0.165387,"924,937","47,719,600"
Loopring,"Nov 08, 2017",0.167451,"931,716","44,425,800"
Loopring,"Nov 07, 2017",0.155454,"463,039","44,650,900"
Loopring,"Nov 06, 2017",0.156132,"839,219","44,486,200"
Loopring,"Nov 05, 2017",0.155190,"619,576","45,508,500"
Loopring,"Nov 04, 2017",0.159384,"533,975","47,127,900"
Loopring,"Nov 03, 2017",0.163965,"733,898","45,545,300"
Emercoin,"Apr 02, 2016",0.329964,"14,252","11,958,800"
Emercoin,"Apr 01, 2016",0.318437,"21,772","12,058,300"
Emercoin,"Mar 31, 2016",0.322490,"23,064","12,438,400"
DigixDAO,"Mar 03, 2018",504.98,"76,826,500","978,680,000"
DigixDAO,"Mar 02, 2018",493.29,"69,410,200","983,088,000"
DigixDAO,"Mar 01, 2018",503.48,"85,953,100","1,121,480,000"
DigixDAO,"Feb 28, 2018",555.44,"132,048,000","987,489,000"
DigixDAO,"Feb 27, 2018",493.13,"60,874,900","822,749,000"
DigixDAO,"Feb 26, 2018",409.79,"45,753,000","809,108,000"
DigiByte,"May 13, 2014",0.000203,"6,129","219,206"
DigiByte,"May 12, 2014",0.000190,"3,715","209,686"
DigiByte,"May 11, 2014",0.000191,"1,241","211,394"
GXChain,"Dec 15, 2017",3.60,"11,886,900","118,111,000"
GXChain,"Dec 14, 2017",2.91,"11,307,200","111,801,000"
GXChain,"Dec 13, 2017",2.78,"7,521,820","103,239,000"
GXChain,"Dec 12, 2017",2.54,"7,678,990","94,595,900"
GXChain,"Dec 11, 2017",2.30,"4,743,850","89,958,000"
GXChain,"Dec 10, 2017",2.20,"6,023,980","99,157,700"
GXChain,"Dec 09, 2017",2.43,"5,895,260","101,414,000"
GXChain,"Dec 08, 2017",2.54,"6,865,070","104,583,000"
MaidSafeCoin,"Aug 10, 2016",0.087714,"826,379","42,077,400"
MaidSafeCoin,"Aug 09, 2016",0.093481,"1,228,590","41,165,200"
MaidSafeCoin,"Aug 08, 2016",0.090442,"311,110","38,796,300"
Bitcoin,"Dec 06, 2014",374.79,"7,009,320","5,115,040,000"
Bitcoin,"Dec 05, 2014",376.85,"15,181,800","5,014,290,000"
ReddCoin,"Aug 08, 2016",0.000037,"1,310","1,007,860"
ReddCoin,"Aug 07, 2016",0.000036,"2,979","1,004,690"
ReddCoin,"Aug 06, 2016",0.000036,"9,250","1,133,560"
ReddCoin,"Aug 05, 2016",0.000040,"15,712","815,768"
MonaCoin,"Jul 19, 2016",0.051280,"2,853","1,766,710"
MonaCoin,"Jul 18, 2016",0.049028,"1,277","1,814,170"
MonaCoin,"Jul 17, 2016",0.050363,"1,536","1,821,140"
MonaCoin,"Jul 16, 2016",0.050762,"1,512","1,855,710"
MonaCoin,"Jul 15, 2016",0.051724,"1,530","1,818,170"
Aion,"Oct 29, 2017",0.608042,"40,317",-
Aion,"Oct 28, 2017",0.565778,"71,166",-
Aion,"Oct 27, 2017",0.552044,"255,065",-
Aion,"Oct 26, 2017",0.660869,"265,716",-
Aion,"Oct 25, 2017",0.597960,"76,102",-
Aion,"Oct 24, 2017",0.606494,"62,509",-
Aion,"Oct 23, 2017",1.21,"86,389",-
Aion,"Oct 22, 2017",0.591343,"166,006",-
Aion,"Oct 21, 2017",0.569156,"26,035",-
Aion,"Oct 20, 2017",0.587602,"80,848",-
Aion,"Oct 19, 2017",0.773419,"173,574",-
Aion,"Oct 18, 2017",0.625569,"20,958",-
Loopring,"Nov 02, 2017",0.159025,"988,862","51,726,800"
Loopring,"Nov 01, 2017",0.180812,"3,133,780","45,775,400"
Loopring,"Oct 31, 2017",0.161632,"956,200","47,244,600"
Loopring,"Oct 30, 2017",0.162415,"1,704,170","42,964,200"
Loopring,"Oct 29, 2017",0.150732,"229,723","42,100,700"
Loopring,"Oct 28, 2017",0.147218,"188,744","42,275,700"
Loopring,"Oct 27, 2017",0.147354,"246,288","39,956,500"
Loopring,"Oct 26, 2017",0.139382,"220,197","41,527,900"
Loopring,"Oct 25, 2017",0.146606,"170,930","44,347,000"
Loopring,"Oct 24, 2017",0.154866,"334,629","43,725,600"
Loopring,"Oct 23, 2017",0.152610,"184,110","44,855,100"
Emercoin,"Mar 30, 2016",0.332714,"23,858","12,336,900"
Emercoin,"Mar 29, 2016",0.333130,"20,230","12,059,600"
Emercoin,"Mar 28, 2016",0.322591,"52,431","12,278,000"
Emercoin,"Mar 27, 2016",0.328595,"32,764","13,823,300"
Emercoin,"Mar 26, 2016",0.373273,"108,521","8,762,190"
DigixDAO,"Feb 25, 2018",404.83,"56,613,900","734,317,000"
DigixDAO,"Feb 24, 2018",361.45,"61,060,800","736,182,000"
DigixDAO,"Feb 23, 2018",368.55,"66,226,500","636,667,000"
DigixDAO,"Feb 22, 2018",314.49,"76,170,000","628,273,000"
DigixDAO,"Feb 21, 2018",314.48,"147,725,000","641,022,000"
DigixDAO,"Feb 20, 2018",315.14,"21,428,600","615,621,000"
DigixDAO,"Feb 19, 2018",308.82,"25,481,500","638,334,000"
DigiByte,"May 10, 2014",0.000190,"4,789","223,829"
DigiByte,"May 09, 2014",0.000204,"3,622","225,569"
DigiByte,"May 08, 2014",0.000207,"4,148","234,040"
DigiByte,"May 07, 2014",0.000215,"5,375","238,529"
GXChain,"Dec 07, 2017",2.59,"8,684,210","105,156,000"
GXChain,"Dec 06, 2017",2.61,"8,858,640","106,801,000"
GXChain,"Dec 05, 2017",2.66,"7,310,680","112,654,000"
GXChain,"Dec 04, 2017",2.80,"9,207,540","114,649,000"
GXChain,"Dec 03, 2017",2.83,"6,875,280","115,881,000"
GXChain,"Dec 02, 2017",2.86,"10,626,700","119,056,000"
GXChain,"Dec 01, 2017",2.97,"11,403,300","113,994,000"
GXChain,"Nov 30, 2017",2.84,"11,835,600","107,177,000"
GXChain,"Nov 29, 2017",2.59,"11,955,400","117,749,000"
GXChain,"Nov 28, 2017",2.90,"11,989,100","120,217,000"
GXChain,"Nov 27, 2017",2.96,"9,224,830","123,400,000"
GXChain,"Nov 26, 2017",3.04,"11,848,400","119,659,000"
GXChain,"Nov 25, 2017",2.95,"8,945,300","115,996,000"
MaidSafeCoin,"Aug 07, 2016",0.085708,"649,226","39,797,400"
MaidSafeCoin,"Aug 06, 2016",0.087943,"851,678","38,920,800"
MaidSafeCoin,"Aug 05, 2016",0.084956,"793,987","34,125,300"
MaidSafeCoin,"Aug 04, 2016",0.075086,"543,430","31,059,700"
MaidSafeCoin,"Aug 03, 2016",0.068118,"383,014","31,807,500"
MaidSafeCoin,"Aug 02, 2016",0.069834,"627,763","34,261,000"
Bitcoin,"Dec 04, 2014",369.60,"14,529,600","5,098,100,000"
Bitcoin,"Dec 03, 2014",375.01,"13,340,100","5,178,450,000"
Bitcoin,"Dec 02, 2014",381.31,"12,364,100","5,143,500,000"
Bitcoin,"Dec 01, 2014",379.25,"11,763,000","5,128,700,000"
ReddCoin,"Aug 04, 2016",0.000029,"19,444","957,599"
ReddCoin,"Aug 03, 2016",0.000034,"4,126","926,062"
ReddCoin,"Aug 02, 2016",0.000033,"14,989","1,193,300"
MonaCoin,"Jul 14, 2016",0.050692,"1,601","1,791,480"
MonaCoin,"Jul 13, 2016",0.050126,"1,331","1,854,790"
MonaCoin,"Jul 12, 2016",0.051868,"1,724","1,850,600"
MonaCoin,"Jul 11, 2016",0.051819,"1,640","1,856,180"
Loopring,"Oct 22, 2017",0.156615,"284,899","46,437,800"
Loopring,"Oct 21, 2017",0.161937,"208,200","50,085,600"
Loopring,"Oct 20, 2017",0.175322,"416,205","51,652,600"
Loopring,"Oct 19, 2017",0.180417,"808,318","46,395,200"
Loopring,"Oct 18, 2017",0.162038,"334,873","45,784,400"
Loopring,"Oct 17, 2017",0.158198,"296,487","46,769,800"
Loopring,"Oct 16, 2017",0.162666,"339,813","47,957,900"
Loopring,"Oct 15, 2017",0.167337,"318,204","51,502,300"
Loopring,"Oct 14, 2017",0.176612,"738,487","52,265,900"
Loopring,"Oct 13, 2017",0.175273,"799,815","50,297,500"
Loopring,"Oct 12, 2017",0.176854,"542,226","54,258,200"
Loopring,"Oct 11, 2017",0.189545,"537,098","46,449,400"
Loopring,"Oct 10, 2017",0.161953,"640,169","46,610,100"
Emercoin,"Mar 25, 2016",0.234916,"15,139","9,284,610"
Emercoin,"Mar 24, 2016",0.248725,"17,834","7,215,160"
Emercoin,"Mar 23, 2016",0.195253,"13,287","7,224,280"
Emercoin,"Mar 22, 2016",0.193497,"10,947","7,473,140"
DigixDAO,"Feb 18, 2018",321.83,"101,793,000","488,601,000"
DigixDAO,"Feb 17, 2018",243.58,"5,858,000","488,215,000"
DigixDAO,"Feb 16, 2018",244.35,"5,697,400","485,274,000"
DigixDAO,"Feb 15, 2018",243.76,"8,413,630","480,068,000"
DigixDAO,"Feb 14, 2018",240.91,"13,226,400","444,791,000"
DigixDAO,"Feb 13, 2018",222.83,"5,242,110","473,703,000"
DigixDAO,"Feb 12, 2018",235.32,"7,521,400","453,936,000"
DigiByte,"May 06, 2014",0.000206,"4,972","227,758"
DigiByte,"May 05, 2014",0.000210,"5,860","229,589"
DigiByte,"May 04, 2014",0.000214,"5,573","253,394"
DigiByte,"May 03, 2014",0.000235,"11,451","308,442"
DigiByte,"May 02, 2014",0.000288,"11,027","352,037"
GXChain,"Nov 24, 2017",2.87,"12,230,000","102,707,000"
GXChain,"Nov 23, 2017",2.54,"6,968,300","111,694,000"
GXChain,"Nov 22, 2017",2.75,"14,909,700","91,586,800"
GXChain,"Nov 21, 2017",2.28,"4,222,430","95,748,100"
GXChain,"Nov 20, 2017",2.33,"4,071,480","91,778,800"
GXChain,"Nov 19, 2017",2.27,"3,143,190","91,170,700"
GXChain,"Nov 18, 2017",2.25,"3,968,760","86,410,700"
GXChain,"Nov 17, 2017",2.15,"4,315,350","90,842,000"
GXChain,"Nov 16, 2017",2.24,"1,246,300","85,034,300"
GXChain,"Nov 15, 2017",2.06,"488,485","80,622,500"
MaidSafeCoin,"Aug 01, 2016",0.075647,"155,627","35,249,100"
MaidSafeCoin,"Jul 31, 2016",0.077628,"169,271","36,219,200"
MaidSafeCoin,"Jul 30, 2016",0.080028,"306,069","35,476,100"
Bitcoin,"Nov 30, 2014",378.05,"9,194,440","5,090,060,000"
Bitcoin,"Nov 29, 2014",375.49,"15,375,600","5,097,280,000"
Bitcoin,"Nov 28, 2014",376.45,"22,946,500","5,004,050,000"
Bitcoin,"Nov 27, 2014",369.67,"8,748,030","5,018,040,000"
ReddCoin,"Aug 01, 2016",0.000042,"7,645","1,172,280"
ReddCoin,"Jul 31, 2016",0.000042,"1,187","1,124,680"
ReddCoin,"Jul 30, 2016",0.000040,"1,437","1,116,250"
ReddCoin,"Jul 29, 2016",0.000040,533,"1,101,170"
MonaCoin,"Jul 10, 2016",0.052203,"1,565","1,876,700"
MonaCoin,"Jul 09, 2016",0.052592,"1,600","1,907,170"
MonaCoin,"Jul 08, 2016",0.053594,"1,584","1,899,960"
Loopring,"Oct 09, 2017",0.162307,"724,069","51,483,500"
Loopring,"Oct 08, 2017",0.181748,"1,300,060","61,383,800"
Loopring,"Oct 07, 2017",0.217856,"1,300,820","72,386,400"
Loopring,"Oct 06, 2017",0.252989,"1,973,490","66,827,700"
Loopring,"Oct 05, 2017",0.228429,"2,203,710","57,691,000"
Loopring,"Oct 04, 2017",0.203048,"966,273","46,513,400"
Loopring,"Oct 03, 2017",0.164115,"634,171","44,827,400"
Loopring,"Oct 02, 2017",0.156927,"1,084,100","50,293,800"
Loopring,"Oct 01, 2017",0.177186,"2,094,370","35,907,900"
Loopring,"Sep 30, 2017",0.123270,"702,603","25,003,500"
Loopring,"Sep 29, 2017",0.090112,"356,187","23,127,400"
Emercoin,"Mar 21, 2016",0.199850,"14,442","8,045,990"
Emercoin,"Mar 20, 2016",0.217275,"25,940","8,183,960"
Emercoin,"Mar 19, 2016",0.219354,"12,412","8,276,300"
Emercoin,"Mar 18, 2016",0.223431,"11,363","8,386,370"
DigixDAO,"Feb 11, 2018",225.84,"5,787,610","493,138,000"
DigixDAO,"Feb 10, 2018",246.65,"14,256,500","561,161,000"
DigixDAO,"Feb 09, 2018",280.57,"1,108,400","583,048,000"
DigixDAO,"Feb 08, 2018",290.77,"25,517,900","577,090,000"
DigiByte,"May 01, 2014",0.000330,"54,075","353,103"
DigiByte,"Apr 30, 2014",0.000336,"32,209","256,790"
DigiByte,"Apr 29, 2014",0.000242,"22,739","141,080"
DigiByte,"Apr 28, 2014",0.000134,"2,483","135,703"
DigiByte,"Apr 27, 2014",0.000131,"1,874","150,013"
GXChain,"Nov 14, 2017",2.18,"2,225,320","90,003,400"
GXChain,"Nov 13, 2017",2.22,"2,866,130","79,605,100"
GXChain,"Nov 12, 2017",2.03,"1,061,990","89,184,300"
GXChain,"Nov 11, 2017",2.20,"707,773","93,581,700"
GXChain,"Nov 10, 2017",2.32,"2,582,300","104,077,000"
GXChain,"Nov 09, 2017",2.56,"2,177,120","108,908,000"
GXChain,"Nov 08, 2017",2.69,"2,145,580","118,470,000"
GXChain,"Nov 07, 2017",3.00,"2,739,570","94,171,600"
GXChain,"Nov 06, 2017",2.33,"3,023,650","96,913,600"
GXChain,"Nov 05, 2017",2.39,"434,228","93,101,600"
GXChain,"Nov 04, 2017",2.30,"657,224","81,388,100"
GXChain,"Nov 03, 2017",2.02,"1,767,180","79,944,000"
GXChain,"Nov 02, 2017",2.00,"2,874,820","76,134,000"
MaidSafeCoin,"Jul 29, 2016",0.078190,"210,492","34,023,200"
MaidSafeCoin,"Jul 28, 2016",0.075195,"187,236","33,803,400"
MaidSafeCoin,"Jul 27, 2016",0.074712,"262,743","33,877,800"
MaidSafeCoin,"Jul 26, 2016",0.075235,"675,964","34,959,800"
MaidSafeCoin,"Jul 25, 2016",0.077665,"165,457","36,146,700"
Bitcoin,"Nov 26, 2014",368.37,"18,601,700","5,091,480,000"
Bitcoin,"Nov 25, 2014",375.35,"25,442,200","5,101,970,000"
Bitcoin,"Nov 24, 2014",376.90,"30,930,100","4,966,080,000"
Bitcoin,"Nov 23, 2014",367.57,"15,151,600","4,778,440,000"
ReddCoin,"Jul 28, 2016",0.000039,"1,711","1,146,840"
ReddCoin,"Jul 27, 2016",0.000041,"4,136","1,101,650"
ReddCoin,"Jul 26, 2016",0.000039,"26,703","1,289,080"
ReddCoin,"Jul 25, 2016",0.000046,"1,874","1,303,050"
ReddCoin,"Jul 24, 2016",0.000046,"2,487","1,292,420"
MonaCoin,"Jul 07, 2016",0.054365,"2,459","1,863,670"
MonaCoin,"Jul 06, 2016",0.052497,"1,573","1,836,430"
MonaCoin,"Jul 05, 2016",0.051798,"1,336","1,840,390"
MonaCoin,"Jul 04, 2016",0.051976,"1,567","1,832,110"
Loopring,"Sep 28, 2017",0.081743,"271,944","44,847,900"
Loopring,"Sep 27, 2017",0.064120,"88,026","41,675,300"
Loopring,"Sep 26, 2017",0.058719,"51,623","41,139,400"
Loopring,"Sep 25, 2017",0.058999,"72,689","41,283,600"
Loopring,"Sep 24, 2017",0.059060,"79,280","42,159,200"
Loopring,"Sep 23, 2017",0.059840,"154,649","31,712,900"
Loopring,"Sep 22, 2017",0.045695,"82,930","27,121,600"
Loopring,"Sep 21, 2017",0.038896,"52,376","30,607,700"
Loopring,"Sep 20, 2017",0.044034,"19,235","32,009,000"
Emercoin,"Mar 17, 2016",0.224822,"11,511","8,235,110"
Emercoin,"Mar 16, 2016",0.220835,"16,860","8,520,060"
Emercoin,"Mar 15, 2016",0.224178,"11,748","8,283,580"
Emercoin,"Mar 14, 2016",0.222140,"12,193","8,054,160"
Emercoin,"Mar 13, 2016",0.216096,"17,068","8,725,720"
DigixDAO,"Feb 07, 2018",285.45,"22,374,900","432,304,000"
DigixDAO,"Feb 06, 2018",215.90,"14,487,700","421,620,000"
DigixDAO,"Feb 05, 2018",210.53,"24,027,900","652,331,000"
DigixDAO,"Feb 04, 2018",333.55,"86,159,000","765,585,000"
DigixDAO,"Feb 03, 2018",385.89,"139,639,000","925,847,000"
DigiByte,"Apr 26, 2014",0.000144,"2,557","156,463"
DigiByte,"Apr 25, 2014",0.000150,"1,808","177,877"
DigiByte,"Apr 24, 2014",0.000172,"1,620","169,338"
GXChain,"Nov 01, 2017",1.88,"2,510,030","72,316,700"
GXChain,"Oct 31, 2017",1.79,"2,347,980","74,653,100"
GXChain,"Oct 30, 2017",1.76,"2,439,790","71,637,100"
GXChain,"Oct 29, 2017",1.78,"1,820,870","70,010,400"
GXChain,"Oct 28, 2017",1.73,"1,946,970","70,322,900"
GXChain,"Oct 27, 2017",1.73,"2,001,740","72,472,700"
GXChain,"Oct 26, 2017",1.79,"1,642,150","69,223,800"
GXChain,"Oct 25, 2017",1.71,"1,586,590","65,943,200"
GXChain,"Oct 24, 2017",1.63,"1,603,570","66,921,700"
GXChain,"Oct 23, 2017",1.65,"2,197,330","68,635,400"
MaidSafeCoin,"Jul 24, 2016",0.080737,"263,289","36,126,400"
MaidSafeCoin,"Jul 23, 2016",0.079835,"326,395","34,022,000"
MaidSafeCoin,"Jul 22, 2016",0.074614,"193,882","34,029,800"
Bitcoin,"Nov 22, 2014",352.92,"15,273,000","4,755,830,000"
Bitcoin,"Nov 21, 2014",350.85,"29,850,100","4,839,570,000"
ReddCoin,"Jul 23, 2016",0.000046,"1,202","1,427,080"
ReddCoin,"Jul 22, 2016",0.000046,"1,541","1,356,400"
ReddCoin,"Jul 21, 2016",0.000048,"2,567","1,472,890"
MonaCoin,"Jul 03, 2016",0.051680,"3,146","1,791,870"
MonaCoin,"Jul 02, 2016",0.050913,"1,811","1,822,280"
MonaCoin,"Jul 01, 2016",0.051663,"1,666","1,862,680"
Loopring,"Sep 19, 2017",0.045930,"45,354","34,093,800"
Loopring,"Sep 18, 2017",0.048723,"56,477","33,098,500"
Loopring,"Sep 17, 2017",0.047464,"41,447","36,078,300"
Loopring,"Sep 16, 2017",0.051594,"64,551","38,137,600"
Loopring,"Sep 15, 2017",0.054253,"75,715","28,954,000"
Loopring,"Sep 14, 2017",0.041946,"106,674","33,293,600"
Loopring,"Sep 13, 2017",0.046747,"177,864","35,498,700"
Loopring,"Sep 12, 2017",0.050735,"316,986","31,070,300"
Loopring,"Sep 11, 2017",0.044576,"1,042,710","31,591,600"
Loopring,"Sep 10, 2017",0.045183,"1,592,970","33,069,500"
Loopring,"Sep 09, 2017",0.047639,"2,811,530","33,000,000"
Emercoin,"Mar 12, 2016",0.234203,"15,159","8,825,650"
Emercoin,"Mar 11, 2016",0.237571,"23,291","7,912,310"
Emercoin,"Mar 10, 2016",0.212339,"16,063","8,052,280"
Emercoin,"Mar 09, 2016",0.216083,"17,283","7,966,310"
Emercoin,"Mar 08, 2016",0.213826,"17,285","7,491,390"
DigixDAO,"Feb 02, 2018",462.43,"295,958,000","514,095,000"
DigixDAO,"Feb 01, 2018",259.04,"36,798,700","469,496,000"
DigixDAO,"Jan 31, 2018",235.00,"19,918,100","458,824,000"
DigiByte,"Apr 23, 2014",0.000164,"4,048","183,357"
DigiByte,"Apr 22, 2014",0.000179,"2,460","198,489"
GXChain,"Oct 22, 2017",1.70,"2,266,290","67,996,100"
GXChain,"Oct 21, 2017",1.65,"2,269,620","73,135,400"
GXChain,"Oct 20, 2017",1.82,"3,118,770","71,542,800"
GXChain,"Oct 19, 2017",1.77,"1,086,660","69,084,500"
GXChain,"Oct 18, 2017",1.78,"1,127,960","72,433,100"
GXChain,"Oct 17, 2017",1.79,"85,038","72,597,300"
GXChain,"Oct 16, 2017",1.79,"1,612,950","67,240,900"
MaidSafeCoin,"Jul 21, 2016",0.074885,"185,485","32,609,200"
MaidSafeCoin,"Jul 20, 2016",0.072084,"134,834","33,414,700"
MaidSafeCoin,"Jul 19, 2016",0.073462,"196,335","33,713,500"
Bitcoin,"Nov 20, 2014",357.84,"25,233,200","5,141,550,000"
Bitcoin,"Nov 19, 2014",380.56,"18,931,800","5,053,560,000"
Bitcoin,"Nov 18, 2014",375.20,"32,222,500","5,239,790,000"
ReddCoin,"Jul 20, 2016",0.000047,"3,462","1,479,500"
ReddCoin,"Jul 19, 2016",0.000053,"12,686","1,336,990"
ReddCoin,"Jul 18, 2016",0.000048,"7,717","1,504,680"
MonaCoin,"Jun 30, 2016",0.052958,"4,198","1,870,780"
MonaCoin,"Jun 29, 2016",0.053190,"2,917","1,777,990"
MonaCoin,"Jun 28, 2016",0.050638,"1,925","1,832,010"
Loopring,"Sep 08, 2017",0.047308,"7,482,910","40,278,500"
Loopring,"Sep 07, 2017",0.059468,"3,608,710","30,847,600"
Loopring,"Sep 06, 2017",0.044460,"2,589,560","26,041,600"
Loopring,"Sep 05, 2017",0.037301,"2,816,840","24,852,800"
Loopring,"Sep 04, 2017",0.035719,"3,792,200","58,897,800"
Loopring,"Sep 03, 2017",0.084183,"9,833,750","43,334,200"
Emercoin,"Mar 07, 2016",0.201196,"10,277","7,382,850"
Emercoin,"Mar 06, 2016",0.200161,"14,909","6,832,000"
Emercoin,"Mar 05, 2016",0.183659,"10,629","7,228,740"
Emercoin,"Mar 04, 2016",0.193549,"9,401","7,180,290"
Emercoin,"Mar 03, 2016",0.192902,"8,365","7,295,820"
DigixDAO,"Jan 30, 2018",229.46,"20,256,300","457,281,000"
DigixDAO,"Jan 29, 2018",228.48,"8,605,110","480,658,000"
